ProviderName,Website_final,Crawl_Status,Pages_Crawled,Matched_Categories,HomeAccess,RespiteCare,ABA,OT,PT,Speech,LifeSkills,Employment,Residential,HomeAccess_Excerpt,RespiteCare_Excerpt,ABA_Excerpt,OT_Excerpt,PT_Excerpt,Speech_Excerpt,LifeSkills_Excerpt,Employment_Excerpt,Residential_Excerpt,Domain,Address1,City,State,Zip,phone
"SWFL Speech Therapy, Inc.",https://www.swflspeechtherapy.com/,Success,https://www.swflspeechtherapy.com/;https://www.swflspeechtherapy.com/about-us/;https://www.swflspeechtherapy.com/funding-sources/;https://www.swflspeechtherapy.com/contact-us/;https://www.swflspeechtherapy.com/helpful-links/,"OT,Speech",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Southwest Florida Speech Therapy Home Speech-Language and Occupational Therapy Services Providing therapy services for the Southwest Florida area including F,,Southwest Florida Speech Therapy Home Speech-Language and Occupational Therapy Services Providing therapy servi,,,,swflspeechtherapy.com,14260 Metropolis Ave,Fort Myers,FL,33912,(239) 400-1705
Behavioral Corporation,http://bhavioralcorporation.com/,Success,http://bhavioralcorporation.com/;https://bhavioralcorporation.com/intrinsic-motivation-in-aba-therapy/;https://bhavioralcorporation.com/services/;https://bhavioralcorporation.com/request-aba-therapy/;https://bhavioralcorporation.com/how-to-implement-chaining-to-teach-skills-in-aba/,ABA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,rses Shop Account Blog Home About Us Services Courses Shop Account Blog Request ABA Therapy Home About Us Services Courses Shop Account Blog Request ABA Therapy AB,,,,,,,bhavioralcorporation.com,4000 Hollywood Blvd,Hollywood,FL,33021,(239) 379-8286
"Restoring Hope Counseling, LLC.",http://www.restoringhopetherapist.com/,Success (no matches),http://www.restoringhopetherapist.com/;http://www.restoringhopetherapist.com/#comp-k890orf5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,restoringhopetherapist.com,1322 SE 46th Ln,Cape Coral,FL,33904,(239) 351-5532
"Autism Services of Florida, LLC",http://www.autismserviceoffl.com/,Success,http://www.autismserviceoffl.com/;https://autismserviceoffl.com/center-based-applied-behavioral-analysis-services/;https://autismserviceoffl.com/speech-therapy/;https://autismserviceoffl.com/ados-appointments/informed-consent-for-financial-responsibility-and-testing-services/;https://autismserviceoffl.com/,"ABA,Speech,LifeSkills",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,with disabilities. The goal of Autism Services of FL is to provide personalized applied behavior analysis services using scientific based practices that are within the scope of,,,"ty, Collier County, Charlotte County and Hendry County All fields are required. Speech Therapy | Autism Services Of Florida Services Speech Therapy Contact Us Phone: 239-349","hild’s specific needs while targeting communication, functional, emotional, and daily living skills. Through Autism Services of FL’s comprehensive approach, we strive to provide t",,,autismserviceoffl.com,12501 World Plaza Ln,Fort Myers,FL,33907,(239) 349-3139
Behavior Management Center Inc,http://behaviormc.com/,Success,http://behaviormc.com/;http://behaviormc.com/whats-aba-therapy%3F;http://behaviormc.com/rbt-and-bcaba-supervision;http://behaviormc.com/mission;http://behaviormc.com/background,ABA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,ABA Therapy in Cape Coral | BehaviorMC Home About us Mission Background Services RB,,,,,,,behaviormc.com,4226 Del Prado Blvd S,Cape Coral,FL,33904,(239) 349-2734
Lee Health Children's Rehabilitation Center - Women & Children's Medical Plaza,https://www.leehealth.org/our-services/pediatric-rehabilitation?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,Failed (empty/JS-only),,,,,,,,,,,,,,,,,,,,,leehealth.org,15901 Bass Rd #104,Fort Myers,FL,33908,(239) 343-6690
FDLRS/Island Coast,https://islandcoast.fdlrs.org/,Success (no matches),https://islandcoast.fdlrs.org/;https://islandcoast.fdlrs.org;https://islandcoast.fdlrs.org/#fsPageContent;https://islandcoast.fdlrs.org/help-desk;https://islandcoast.fdlrs.org/courses,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,islandcoast.fdlrs.org,2855 Colonial Blvd,Fort Myers,FL,33966,(239) 337-8363
"Katherine Schulz, OT",http://www.osswf.com/,Success,http://www.osswf.com/;https://www.osswf.com/physical-occupational-therapy/;https://www.osswf.com/services/;https://www.osswf.com/our-therapy-team/;https://www.osswf.com/foot-ankle/,"OT,PT,LifeSkills",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,", Pain Management Imaging Imaging WORKERS’ COMPENSATION WORKERS COMP Physical & Occupational Therapy Physical & Occupational Therapy Durable Medical Equipment (DME) Durable Medica",main content Close Search Rehab Services from Top Fort Myers Orthopedic Doctors Physical Therapy & Occupational Therapy The physical therapists at Orthopedic Specialists of SW,,"on Cullen, MD Non-Surgical Treatment of Spinal Disorders, Physical Medicine & Rehabilitation Jeffrey Engorn, DO Orthopedic Trauma Antonio Flores, MD Surgery of the Shoulder",,,osswf.com,2531 Cleveland Ave,Fort Myers,FL,33901,(239) 334-7000
Larc Inc,http://larcleecounty.org/,Success,http://larcleecounty.org/;https://larcleecounty.org/programs-and-services/residential-group-homes/;https://larcleecounty.org/programs-and-services/;https://larcleecounty.org/programs-and-services/adult-training/;https://larcleecounty.org/programs-and-services/community-support-services/,"RespiteCare,LifeSkills,Employment,Residential",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,"ices are provided at a 1.1, 1.2 and 1.3 ratio and Live In 24 hours supervision. RESPITE SERVICES Family relief, when guardian is not able available or able to assist p",,,,,"esses, offering “Remarkable Individuals” the opportunity to learn workplace and life skills in a supervised setting. Janitorial Services LARC’s Supported Employment Mobile","d persistent mental illnesses, or other significant disabilities. This includes job coaching that is often provided by an employment specialist after placement on the jo","corper mattis, pulvinar dapibus leo. BECOME A VOLUNTEER JOIN US NOW Residential Group Homes – LARC Residential Group Homes RESIDENTIAL GROUP HOMES LARC RESIDENTIAL LARC o",larcleecounty.org,2570 Hanson St,Fort Myers,FL,33901,(239) 334-6285
Impact For Developmental,https://impactforkids.org/,Success,https://impactforkids.org/;https://impactforkids.org/programs;https://impactforkids.org/cart;https://impactforkids.org/#page;https://impactforkids.org/about-impact,"HomeAccess,OT,PT",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,lly appropriate learning environment for all preschool-aged children as well as in-home instruction for the parents of infants and toddlers with special needs. OUR MIS,,,hole Dimas TEACHER ASSISTANT Yudelkis Araujo TEACHER ASSISTANT Christine Gorski OCCUPATIONAL THERAPIST Sara O'Hara OCCUPATIONAL THERAPIST Katherine Ritz PHYSICAL THERAPIST Jennife,Gorski OCCUPATIONAL THERAPIST Sara O'Hara OCCUPATIONAL THERAPIST Katherine Ritz PHYSICAL THERAPIST Jennifer Merricks VOLUNTEER Apply to be an IMPACT teacher today! Are you a c,,,,,impactforkids.org,1650 Medical Ln,Fort Myers,FL,33907,(239) 334-6160
Florida Healthcare System,https://hcsflorida.com/,Success (no matches),https://hcsflorida.com/;https://hcsflorida.com/talk-therapy;https://hcsflorida.com/insurances-accepted;https://hcsflorida.com/cdn-cgi/l/email-protection;https://hcsflorida.com/psychiatric-evaluation,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,hcsflorida.com,3501 Del Prado Blvd S # 303,Cape Coral,FL,33904,(239) 317-0265
"Sandpiper Speech & Language Therapy, LLC",http://www.sandpiperslp.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17366736876480547997,Success,http://www.sandpiperslp.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17366736876480547997;https://www.sandpiperslp.com;https://www.sandpiperslp.com/about-us;https://www.sandpiperslp.com/how-it-works;https://www.sandpiperslp.com/faq-s,"HomeAccess,ABA,OT,Speech",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"mitted by the facility), teletherapy, and within the community (parks and other community based settings). Parent coaching sessions are also available for an out of pocket rat",,"er current role, she worked in a clinic that offered applied behavior analysis (ABA) therapy and occupational therapy, which gave her a great foundation in working","she worked in a clinic that offered applied behavior analysis (ABA) therapy and occupational therapy, which gave her a great foundation in working as part of a collaborative team.",," Language Therapy top of page Welcome to Sandpiper Speech ​A Boutique Pediatric Speech Therapy Practice ​ ​ At Sandpiper Speech & Language Therapy, we are dedicated to helpi",,,,sandpiperslp.com,1469 Colonial Blvd,Fort Myers,FL,33907,(239) 312-9001
The Traveling Therapist,https://www.thetravelingtherapist.net/,Success (no matches),https://www.thetravelingtherapist.net/;https://www.thetravelingtherapist.net/service-page/individual-mental-health-therapy;https://www.thetravelingtherapist.net/jobs-1;https://www.thetravelingtherapist.net/service-page/psych-evaluation-for-immigrant-visa;https://www.thetravelingtherapist.net/service-page/reiki-healing,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,thetravelingtherapist.net,12670 New Brittany Blvd,Fort Myers,FL,33907,(239) 310-5396
"Kate Cohen-Posey, Counselor",https://lifestance.com/location/fort-myers-fl-8570-granite-ct/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,Failed (empty/JS-only),,,,,,,,,,,,,,,,,,,,,lifestance.com,2801 NE 213th St,Aventura,FL,33180,(786) 648-6161
Wonderland Speech Therapy,http://wonderlandspeech.com/,Failed (empty/JS-only),,,,,,,,,,,,,,,,,,,,,wonderlandspeech.com,6300 Corporate Ct #102,Fort Myers,FL,33919,(239) 298-6868
Hopebridge Autism Therapy Center,https://www.hopebridge.com/centers/fort-myers-fl/,Success,https://www.hopebridge.com/centers/fort-myers-fl/;https://www.hopebridge.com/autism-services/occupational-therapy;https://www.hopebridge.com/autism-services/speech-therapy;https://www.hopebridge.com/autism-services/feeding-therapy;https://www.hopebridge.com/autism-services/,"ABA,OT,Speech,LifeSkills",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,," In addition to therapy, Hopebridge provides diagnostic assessments, as well as ABA, OT and speech evaluations to get the answers your family needs to set the stag","erapies, we influence significant, positive change and independence. Learn More Occupational Therapy* The beauty of pediatric OT is that it teaches kids through what they love mos",,"d receives multiple services – such as applied behavior analysis (ABA therapy), speech therapy and/or occupational therapy – our clinicians collaborate closely to align goal",ections Occupational Therapy for Autism | Hopebridge Occupational Therapy Build Life Skills Through Pediatric Occupational Therapy What Does Occupational Therapy Help With,,,hopebridge.com,7000 Lake Ellenor Dr,Orlando,FL,32809,(321) 655-6585
"My Autism Connection, Inc. (MAC)",http://myautismconnection.net/,Success,http://myautismconnection.net/;https://myautismconnection.net/our-program/;https://myautismconnection.net/online-program-interest-form/;http://myautismconnection.net/our-program/;http://myautismconnection.net/#content,LifeSkills,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,"vironments. Our programs are designed to empower autistic adults with essential life skills, career training, and community engagement strategies that foster independence ",,,myautismconnection.net,7181 College Pkwy,Fort Myers,FL,33907,(239) 288-6070
"Blue Horizon Professional Group, Inc",https://www.bluehorizoncare.net/,Success,https://www.bluehorizoncare.net/;https://www.bluehorizoncare.net/staff;https://www.bluehorizoncare.net/survey;https://www.bluehorizoncare.net/apply;https://www.bluehorizoncare.net/#appointment,"ABA,LifeSkills",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,"yboard_arrow_left Previous keyboard_arrow_right Next Applied Behavior Analysis (ABA) Services Training Services WHO WE ARE BLUE HORIZON PROFESSIONAL GROUP, Inc. is",,,,re and work in excellence in order to help persons with disabilities to improve activities of daily living and emotional comfort in order to help them achieve their desirable goals and o,,,bluehorizoncare.net,"1591 Hayley Lane , Lee Blvd unit B",Fort Myers,FL,33907,(239) 288-6046
My Word Speech Therapy LLC,https://www.mywordspeech.com/,Failed (empty/JS-only),,,,,,,,,,,,,,,,,,,,,mywordspeech.com,1425 Viscaya Pkwy # 201,Cape Coral,FL,33990,(239) 286-4432
The Center For Psychology,http://www.thecenterforpsychology.com/,Success (no matches),http://www.thecenterforpsychology.com/;http://www.thecenterforpsychology.com/services/adult-therapy;http://www.thecenterforpsychology.com/services/child-adolescent-therapy;http://www.thecenterforpsychology.com/services/couples-therapy;http://www.thecenterforpsychology.com/services,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,thecenterforpsychology.com,12499 Brantley Commons Ct #101,Fort Myers,FL,33907,(239) 278-3443
Smart Endeavors ABA,https://www.smartendeavorsaba.com/,Success,https://www.smartendeavorsaba.com/;https://www.smartendeavorsaba.com/services;https://www.smartendeavorsaba.com/locations/florida/port-charlotte;https://www.smartendeavorsaba.com/locations/florida/sarasota;https://www.smartendeavorsaba.com/assessment-process,"HomeAccess,ABA",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"e we provide, we are also able to assist with virtual learning at our clinic or in-home. This also includes children that homeschool. Learn more → Join Our Email List ",,Smart Endeavors ABA | Autism Behavior Clinic | Fort Myers Parent Portal Black silhouette of a perso,,,,,,,smartendeavorsaba.com,12493 Brantley Commons Ct,Fort Myers,FL,33907,(239) 268-8707
A Peaceful Mind Counseling Group,https://apmcounseling.org/,Failed (empty/JS-only),,,,,,,,,,,,,,,,,,,,,apmcounseling.org,12381 S Cleveland Ave,Fort Myers,FL,33907,(239) 266-2620
Healing Horizons Therapy,https://www.myhealinghorizons.com/,Success (no matches),https://www.myhealinghorizons.com/;https://www.myhealinghorizons.com/emdr-therapy/;https://www.myhealinghorizons.com;https://www.myhealinghorizons.com/#hht-specialties;https://www.myhealinghorizons.com/#hht-focus,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,myhealinghorizons.com,1222 SE 47th St,Cape Coral,FL,33904,(239) 265-0282
Center for Independent Living of Gulf Coast,https://www.cilgulfcoastflorida.org/,Success,https://www.cilgulfcoastflorida.org/;https://www.cilgulfcoastflorida.org/programs-services;https://www.cilgulfcoastflorida.org/youth-services-program-project-search;https://www.cilgulfcoastflorida.org/employment-program;https://www.cilgulfcoastflorida.org/core-services,"HomeAccess,LifeSkills,Employment",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"ic and private agencies, local, state, and national public officials, and other community-based organizations. We encourage and support consumers to become self-advocates— a s",,,,,,"kills Training Services CILGC assists people with disabilities gain or increase life skills needed to function independently at home, at work, and in the community. Indepe","od of skills training and career exploration, innovative adaptations, long-term job coaching, and continuous feedback from teachers, skills trainers, and employers. As a",,cilgulfcoastflorida.org,7011 Cypress Terrace,Fort Myers,FL,33907,(239) 260-4575
Evolve Behavior Therapy Services,https://www.evolvebehaviortherapyservices.com/,Failed (empty/JS-only),,,,,,,,,,,,,,,,,,,,,evolvebehaviortherapyservices.com,1910 Park Meadows Dr,Fort Myers,FL,33907,(239) 260-4218
Sovereign Developmental Center Corporate Office,http://www.sdcfl.org/,Failed (empty/JS-only),,,,,,,,,,,,,,,,,,,,,sdcfl.org,12553 New Brittany Blvd,Fort Myers,FL,33907,(239) 257-5300
Katz Counseling and Educational Psychology,http://www.katzpsychology.com/,Success (no matches),http://www.katzpsychology.com/;https://katzpsychology.com/services/;https://katzpsychology.com/adult-services/;https://katzpsychology.com/child-psychology-services/;https://katzpsychology.com/employment/,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,katzpsychology.com,12641 World Plaza Ln #56,Fort Myers,FL,33907,(239) 247-1756
